DateTime,User,Tweet
2020-08-22 05:00:00+00:00,bsindia,"Lenders to Future Group companies expected to take 40% haircut on exposure to the group even after main businesses are sold to Reliance Industries, reports @ParagonWorli18 

https://t.co/5zOb3uP6H4"
2020-08-22 02:58:00+00:00,bsindia,"Bharti Airtel set to take on Reliance Jio in its quest to build its own 5G virtualised radio access open network (vRAN) in India, reports @surajeetatbs 

https://t.co/CmidAl0Qqr"
2020-08-21 15:20:00+00:00,bsindia,"As per a plan negotiated between #KishoreBiyani , promoter of #FutureGroup , Indian lenders and Reliance Industries, banks will have to wait till #RIL invests money in Future Enterprises after 3 other group companies are merged into it 
@ParagonWorli18
https://t.co/5zOb3v6HyC"
2020-08-21 14:45:00+00:00,bqprime,"The order of the NCLT will have no bearing on the operations of Reliance Infrastructure, Reliance Power and Reliance Capital, said Anil Ambani's spokesperson. 
https://t.co/TgKqzi8bkT"
2020-08-21 05:42:01+00:00,bsindia,"Though the Delhi HC has stayed classifying the account as fraud until next hearing, this turn of events will impact the debt resolution of Reliance Home Finance, said bankers.

@ParagonWorli18 reports

https://t.co/yexAteX10H"
2020-08-21 04:56:11+00:00,bsindia,"#MarketsWithBS | Future Group stocks rally on report Co may merge subsidiaries; RIL adds 1%

#RelianceIndustries 

https://t.co/tfcapRKGS8"
2020-08-21 03:45:00+00:00,EconomicTimes,"Saudi's Public Investment Fund may be back for second, billion dollar helping of #Jio.

https://t.co/RQx8t3CGd0"
2020-08-20 18:35:00+00:00,bsindia,"Chinese Banks to get Rs 7,000 crore from Reliance Communications, Reliance Telecom and Reliance Infratel resolution plan

#RCom
#ChineseBanks

https://t.co/l7sHxUTTDo"
2020-08-20 12:52:29+00:00,IndiaToday,"Within 170 days of its launch, Reliance Jio had acquired 100 million subscribers. Today, it is the number #1 mobile telecom operator in the country

#IndiaTodayMagazine #IndiaTodayInsight #MagazinePromo #Telecom 

@shwwetapunj @MGArun1 

https://t.co/GjHmwFQUmy"
2020-08-20 07:15:00+00:00,EconomicTimes,"#India's $20-billion #pharmaceutical industry is set for a shakeup as giants Reliance Retail and #Amazon chart plans to enter the e-pharmacy space, a move that experts said would take the country closer to a transformed drug market.

https://t.co/SkedtbiwNM"
2020-08-20 06:00:00+00:00,bsindia,"In an analysis by Goldman Sachs, 80% of the #investment was made in the #technology and media and entertainment space, while 13% went to retail, and about 6% to energy.

@surajeetatbs reports
#RelianceIndustries #RIL

https://t.co/26dd3vZqJd"
2020-08-20 04:30:00+00:00,bqprime,"Two billionaires. One country. 1.4 billion people. 

Amazon vs Jio, who will win? 
https://t.co/8ZRLrG5RK6"
2020-08-20 04:27:08+00:00,livemint,"RIL, HDFC drag #Sensex by 286 points; #Nifty holds 11,300 mark 

Catch latest market updates here - https://t.co/n31lDUqs9t https://t.co/3pcZVzB5r9"
2020-08-20 01:40:00+00:00,bsindia,"The DoT has objected to the resolution plan for Reliance Communications, as well as its unit Reliance Telecom, at the NCLT, Mumbai.

The #NCLT has adjourned its hearing on the resolution plan for the firms till August 21. @subratapanda

https://t.co/9zC10yfPg3"
2020-08-19 16:20:23+00:00,LiveLawIndia,[AGR Case] Premature For SC To Decide If Spectrum Can Be Sold; DoT Will Decide On Sale If Resolution Plan Succeeds: Salve For Jio https://t.co/yRcAPhsQ1t
2020-08-19 14:00:31+00:00,IndiaToday,"How can India compete with big global players in the telecom sector to boost self-reliance? To know, click https://t.co/pWRRWTOO0R and download for free the Independence Day special issue of the #IndiaTodayMagazine #MagazinePromo https://t.co/pyZIbiMJTX"
2020-08-19 13:42:49+00:00,ndtv,Mukesh Ambani's Jio Vs Amazon In Epic India Clash Over Groceries https://t.co/FAAnFRXnx0 https://t.co/AKfTpBdVVt
2020-08-19 13:36:16+00:00,EconomicTimes,"Why are retailers like Amazon, Reliance eyeing e-pharma space? https://t.co/HpzYZyfKMx https://t.co/A28vgYYZPQ"
2020-08-19 13:20:08+00:00,business,"Amazon has begun making forays into everything from grocery delivery and insurance to drugs in India, setting up a monumental clash with Mukesh Ambani’s hard-charging Jio Platforms https://t.co/B9H4Avh30K"
2020-08-19 11:55:21+00:00,livemint,"Amazon has begun making forays into everything from grocery delivery and insurance to drugs in India, setting up a monumental clash with Mukesh Ambani’s hard-charging Jio Platforms

https://t.co/IDvPWXAvpp"
2020-08-19 11:21:45+00:00,LiveLawIndia,"Salve has concluded.

He will submit a short note.

Says he wants to put forth judgments with para numbers and citations.

Bench allows him to do so.

""I will also give a note on how Reliance Jio's payment has been made"" adds Salve.

#AGR #agrdues #agrhearing #AGRCaseUpdate"
2020-08-19 10:59:17+00:00,EconomicTimes,"Billionaire #MukeshAmbani's Reliance Industries Ltd making its second acquisition in the e-pharmacy space in form of a majority stake in #Netmeds for Rs 620 crore will complement its digital consultation and diagnostic tests offering, analysts said 
https://t.co/phyU2Oi32O"
2020-08-19 10:59:07+00:00,bqprime,"Amazon has begun making forays into everything from grocery delivery to drugs in India, setting up a monumental clash with Mukesh Ambani’s Jio Platforms.
https://t.co/oLXLrHCpuT"
2020-08-19 10:20:05+00:00,business,"Amazon has begun making forays into everything from grocery delivery and insurance to drugs in India, setting up a monumental clash with Mukesh Ambani’s hard-charging Jio Platforms https://t.co/bt3OZ8qHJk"
2020-08-19 10:09:10+00:00,EconomicTimes,"#Amazon.com Inc. has begun making forays into everything from grocery delivery and insurance to drugs in India, setting up a monumental clash with Mukesh Ambani’s hard-charging #Jio platforms 
 
https://t.co/ITS2jg5S2l"
2020-08-19 09:23:27+00:00,LiveLawIndia,"Yesterday, Supreme Court was informed by Senior Advocate Harish Salve that Reliance Jio had already paid Rs 195 crore AGR dues and that if there were any remaining dues, if at all, they would be paid by Jio as well.

 #agrdues #AGR #agrcase #AGRhearing https://t.co/sdSWOgs5wD"
2020-08-19 08:21:15+00:00,IndianExpress,"Reliance Industries shares climb over 1% as retail arm aquires majority stake in Netmeds

https://t.co/ZptJdD4ZAZ #ExpressBiz"
2020-08-19 06:15:00+00:00,EconomicTimes,#Reliance Retail acquires majority stake in #Netmeds for Rs 620 crore | https://t.co/e5Gh1ZaFTF https://t.co/3Bwa6zY2yx
2020-08-19 05:45:00+00:00,livemint,"Reliance Retail had this May tied up with Netmeds to deliver groceries also, from its online retail store JioMart

(@PathakKalpana reports)

https://t.co/0NsX1smOHJ"
2020-08-19 05:00:00+00:00,bqprime,"Reliance Industries acquires majority stake in online pharmacy Netmeds. 

Read: https://t.co/zarFsh4d35 https://t.co/F280LUYtOc"
2020-08-19 04:45:00+00:00,bsindia,"The journey and success story of how Netmeds became 'India Ki Pharmacy'

Take a look here; @tenarasimhan writes. #RIL #RelianceIndustries 

https://t.co/mAzRdx091E"
2020-08-19 04:15:26+00:00,bsindia,"#RelianceIndustries shares gain nearly 1.5% post acquisition of majority stake in #Netmeds 

#RIL #Marketsnews #MukeshAmbani

https://t.co/uFN6Xjyet9"
2020-08-19 04:00:00+00:00,EconomicTimes,"#Reliance acquires majority stake in #Netmeds.

https://t.co/GAqEm4env7"
2020-08-19 03:53:19+00:00,livemint,"Reliance Retail had this May tied up with Netmeds to deliver groceries also, from its online retail store JioMart

(@PathakKalpana reports)

https://t.co/oeE4woBZ0n"
2020-08-19 03:52:24+00:00,bqprime,"#BQMarketsNow | #Sensex, #Nifty open higher for third day; RIL gains on Netmeds buy.

Market blog: https://t.co/BKgKyMU5h2 https://t.co/Lxgzyp0oGV"
2020-08-19 03:05:20+00:00,bqprime,"What brokerages have to say about Reliance Industries' Netmeds acquisition.

Read more: https://t.co/a3kZw3cz4D https://t.co/3wH0bxLS4T"
2020-08-19 03:03:46+00:00,bqprime,"Stocks To Watch | Zee's ad revenue takes a beating in Q1, Sunil Mittal says AGR dues provided for, Reliance Retail goes shopping and Indiabulls Real Estate to merge with Embassy Group. #BQStocks #BQLive

Read: https://t.co/anwYeQSzZI https://t.co/XWS66ogmm9"
2020-08-19 03:00:01+00:00,EconomicTimes,"In Pics | Mukesh Ambani is arming Reliance with monies from Google, Facebook, to take on Amazon https://t.co/CSA2CUBGds"
2020-08-19 02:40:00+00:00,bsindia,"RIL's acquisition comes at a time when arch rival #Amazon has just started selling pharmaceutical products in Bangalore markets.

#RelianceIndustries #MukeshAmbani 

https://t.co/S3KKi34Epl"
2020-08-19 02:30:00+00:00,CNNnews18,"Reliance Retail Ventures Ltd has acquired a majority equity stake in digital pharma marketplace Netmeds for a cash consideration of around Rs 620 crore.

https://t.co/Zjvv2avBZi"
2020-08-19 02:29:15+00:00,ndtv,Reliance Buys Majority Stake In Online Pharmacy Netmeds For $83 Million https://t.co/Eo6vqoCRO6 https://t.co/eQ2C1psYQh
2020-08-19 02:22:45+00:00,indiatvnews,"Reliance arm acquires majority stake in Netmeds for Rs 620 crore, takes on Amazon in e-pharma biz

https://t.co/a1lBfri6PY"
2020-08-19 01:48:27+00:00,DeccanHerald,"Reliance Retail Ventures Ltd has acquired a majority equity stake in @NetMeds for a cash consideration of around Rs 620 crore, #Reliance Industries said in a late night statement on Tuesday.

https://t.co/1e1eyhfJSP"
2020-08-19 01:00:08+00:00,bqprime,"Reliance Retail has bought controlling stake in Vitalic Health and its subsidiaries, collectively known as Netmeds. 
https://t.co/zarFshlNUD"
2020-08-18 19:37:36+00:00,IndianExpress,"Reliance Retail Ventures Ltd has acquired a majority equity stake in Netmeds for a cash consideration of around Rs 620 crore

https://t.co/tSo3kxevtX"
2020-08-18 18:36:11+00:00,bsindia,"Reliance Retail acquires majority stake in Netmeds for Rs 620 crore

#RIL
#Netmeds

https://t.co/S3KKi2N30L"
2020-08-18 18:25:09+00:00,bqprime,Reliance Retail acquires majority stake in digital pharma market place ‘Netmeds’. https://t.co/rQADSX4KYM
2020-08-18 17:30:00+00:00,bsindia,"Mukesh Ambani is looking to acquire several local online retailers to help expand product offerings

#RIL
#Retailers

https://t.co/uJrOJtutT7"
2020-08-18 16:09:53+00:00,LiveLawIndia,[AGR Case] Reliance Jio Tells SC That It Has Paid Its Share Of AGR Dues &amp; Spectrum Sharing Dues; SC To Continue Hearing Tomorrow https://t.co/7N35TVz6TR
2020-08-18 15:09:20+00:00,livemint,Jio told SC there is no question of one operator paying the Adjusted Gross Revenue related dues of another firm (RCom) https://t.co/bIaSBfNrNk
2020-08-18 15:08:17+00:00,IndiaToday,"Editors of #IndiaTodayMagzine discuss #IndependenceDay special issue. Have a look at cover of this issue and background stories related to the 'Champions of Self Reliance'. 
@rajchengappa @SandeepUnnithan @AmarnathKMenon @anileshmahajan
Full discussion: https://t.co/qRczzYU1sm https://t.co/6a3BJeuiQt"
2020-08-18 11:30:00+00:00,livemint,"#Opinion | Self-reliance is achieved through robust economic expansion and not by shutting the world out and losing foreign support, writes @acorn

https://t.co/cdJEIIXwSY"
2020-08-18 09:25:07+00:00,LiveLawIndia,"Justice Mishra: Question is, Are you (Jio) paying #AGR basis the sharing agreement?

Salve: The answer to that question is yes. This impression created is with respect of @DoT_India talking about something else.

Justice Mishra: You have solved at least one problem.

#agrdues"
2020-08-18 09:21:26+00:00,LiveLawIndia,"Salve: My (@reliancejio ) share I will pay. Share is payable basis usage.

Justice Shah: Suppose jio using 30% of spectrum RCOM, question is are you paying #AGR on that or not?

Salve: I have been &amp; if i haven't I will.

#agrdues"
2020-08-18 08:46:24+00:00,LiveLawIndia,"Yesterday, the bench comprising Justices Arun Mishra, S. Abdul Nazeer &amp; MR Shah asked @DoT_India to file a detailed response on the issue of recovering Reliance Communications' Adjusted Gross Revenue (AGR) dues from Reliance Jio.

@reliancejio @RCommCare https://t.co/xTyMulZx3f"
2020-08-18 07:35:51+00:00,IndiaToday,"Is boosting the R&amp;D in Pharma sector key to its self-reliance? To know, click: https://t.co/pWRRWTOO0R and download for free the Independence Day special issue of the #IndiaTodayMagazine #MagazinePromo https://t.co/DdXOv5kwxg"
2020-08-18 06:55:00+00:00,livemint,"The trend in India at the moment appears to be geared towards self-reliance and developing a more protectionist outlook: Congress MP @ShashiTharoor

(interview by @ElizaR24)

https://t.co/YTxisr6sSD"
2020-08-18 05:30:10+00:00,the_hindu,"Accredited Social Health Activists, or #ASHAs, in Haryana, have gone on strike after they were issued new Jio 4G SIM cards and their old SIMs disabled to ensure they migrate to android phones for better monitoring of service delivery https://t.co/bCZ9UUNUm1"
2020-08-18 04:43:03+00:00,livemint,"RIL, Infosys lift #Sensex by 200 points; #Nifty tops 11,300

Catch latest market updates here - 
https://t.co/9HpjfSL8sH https://t.co/2dnffEs29o"
2020-08-18 04:03:51+00:00,livemint,"SC wants govt to clarify stand on Jio’s liabilities | PFRDA opens doors for new pension funds | The gloomy reality of Gulf returnees | The age divide in Indian politics

Here's today's e-paper - https://t.co/3mvI5V0iA3 https://t.co/L2HkoHdZQM"
2020-08-18 02:59:00+00:00,livemint,"Reliance Commercial Finance’s total borrowings, including debt securities, stood at ₹9,812.9 crore as of 31 March 2020
https://t.co/JZmATKqxZb"
2020-08-18 02:09:00+00:00,livemint,"https://t.co/b0oOBZsWMU

Jio, in a written submission on Monday, told the apex court that there is no legal basis for transferring bankrupt RCom’s dues, AGR or otherwise, to Jio"
2020-08-18 01:49:00+00:00,livemint,"Reliance Jio, in a written submission on Monday, told the Supreme Court that there is no legal basis for transferring bankrupt RCom’s dues, AGR or otherwise, to Jio

https://t.co/P5mptPFBuK"
2020-08-17 20:00:00+00:00,livemint,"The trend in India at the moment appears to be geared towards self-reliance and developing a more protectionist outlook: Congress MP @ShashiTharoor

(interview by @ElizaR24)

https://t.co/UJiQYtY6h0"
2020-08-17 18:30:00+00:00,livemint,"While Amazon India launched ‘Amazon Pharmacy’ in Bengaluru last week and will conduct pilots in other cities, Reliance Retail—through its SMART Point outlets—plans to scale up its grocery and pharmacy platforms

(@PathakKalpana, @LeroyLeo7 report)

https://t.co/Lb6iPzUgQ8"
2020-08-17 18:16:47+00:00,ndtv,"Jio Using Spectrum, Why Can't It Pay Dues: Top Court asks Centre https://t.co/zIZI1tBk4I https://t.co/a0Xa8Pkw6x"
2020-08-17 17:30:13+00:00,the_hindu,"#Covid19 | Accredited Social Health Activists, or #ASHAs, in Haryana, have gone on strike after they were issued new Jio 4G SIM cards and their old SIMs disabled to ensure they migrate to android phones for better monitoring of service delivery. 
https://t.co/o0YVykAWU6"
2020-08-17 16:25:52+00:00,LiveLawIndia,[AGR Case] SC Seeks Centre's Response On Whether Reliance Jio Should Pay R-Com's Dues https://t.co/XdE925nmtO
2020-08-17 15:31:21+00:00,EconomicTimes,#AGR mess: SC asks govt's stand on if #Jio should pay the dues for using #RCom spectrum https://t.co/ZK0YHP5NwI https://t.co/CMmw0KvPed
2020-08-17 14:05:18+00:00,EconomicTimes,"Supreme Court asked the govt to clarify its stand if Reliance Jio should bear the AGR liabilities of RCom for using its spectrum
 
https://t.co/VOrHXXrl89"
2020-08-17 13:30:00+00:00,indiatvnews,"Know which #Jio plans could offer free #IPL2020 streaming
https://t.co/d9xRVrBlbm"
2020-08-17 12:48:20+00:00,livemint,"#Opinion | Self-reliance is achieved through robust economic expansion and not by shutting the world out and losing foreign support, writes @acorn

https://t.co/cdJEIIXwSY"
2020-08-17 12:35:04+00:00,bsindia,"TOP HEADLINES | #RIL in talks to acquire Urban Ladder, Milkbasket, says report; Class-action suit planned as #hdfcbank is accused of misleading investors  

Read these stories and more here: 

https://t.co/yUh2YcL1IO"
2020-08-17 11:53:55+00:00,livemint,"Supreme Court seeks government's view on whether Jio should pay RCom's AGR dues

(@GuhaIshita, @bindra_japnam report)  

https://t.co/AWaXZrExfq https://t.co/ZCxhdvNyVR"
2020-08-17 11:17:46+00:00,LiveLawIndia,"Salve for JIO &amp; SBI: I'll reach out to the chairman of the SBI &amp; seek out if he wants to pursue this, I realise I'm swimming against the tide but if your lordships will give me a day's time to do so, i'll be grateful.

Justice Mishra: We will not conclude tomorrow.

#AGRhearing"
2020-08-17 10:59:32+00:00,LiveLawIndia,"Divan: We have put forth an affidavit spelling out details as per order of your lordships on August 14.

[On August 14, bench had directed the Centre, Reliance Jio and Reliance Communication's to produce necessary documents in order to bring to light who would be liable for dues]"
2020-08-17 10:52:45+00:00,indiatvnews,"#Jio to offer free #IPL2020 live-streaming
https://t.co/d9xRVrSW2U"
2020-08-17 09:55:00+00:00,livemint,"While Amazon India launched ‘Amazon Pharmacy’ in Bengaluru last week and will conduct pilots in other cities, Reliance Retail—through its SMART Point outlets—plans to scale up its grocery and pharmacy platforms

(@PathakKalpana, @LeroyLeo7 report)

https://t.co/MLECD1cwhi"
2020-08-17 09:49:59+00:00,LiveLawIndia,"I want to clarify that Jio is not involved in any IBC Proceedings. 

Says he has filed an affidavit which is running into 900 pages.

""I have just received it, considering the August 15 weekend, not blaming anyone"""
2020-08-17 09:48:21+00:00,LiveLawIndia,"Bench assembles.

Senior Advocate Harish Salve says he is appearing for @reliancejio.

""Oh, today you're appearing for Jio"" remarks Justice Mishra.

#AGR"
2020-08-17 09:44:09+00:00,livemint,The Mukesh Ambani-led company also submitted to the court that it is not interested in acquiring any spectrum currently held by Reliance Communications https://t.co/M3eQr1cS5R
2020-08-17 09:39:18+00:00,LiveLawIndia,"Top Court had directed Centre, @reliancejio  and @RCommCare to produce documents to bring to light who would be liable for #AGRdues of Reliance Communications. Bench also sought details of spectrum usage of @Aircel &amp; Videocon.

Report on Previous Hearing👇 https://t.co/C7NWgfBD9N"
2020-08-17 09:34:44+00:00,LiveLawIndia,"A bench of Justices Arun Mishra, S. Abdul Nazeer &amp; MR Shah will hear the case.

Last week, the bench had stated that Reliance Jio must pay Reliance Communications' #AGR dues in light of the fact that it was using the latter's spectrum since 2016.
#agrdues 
@reliancejio @RCommCare https://t.co/jJk2GEgx8d"
2020-08-17 09:15:00+00:00,IndiaToday,"What shift does the Indian IT need to make for self-reliance? To know, click: https://t.co/pWRRWTOO0R and download for free the Independence Day special issue of the #IndiaTodayMagazine #MagazinePromo #IndiaTodayInsight https://t.co/jOdALiZraZ"
2020-08-17 07:18:26+00:00,livemint,"The trend in India at the moment appears to be geared towards self-reliance and developing a more protectionist outlook: Congress MP @ShashiTharoor

(interview by @ElizaR24)

https://t.co/UJiQYtY6h0"
2020-08-17 06:31:50+00:00,IndiaToday,"Reliance Industries Ltd is in talks to buy online furniture retailer Urban Ladder and milk delivery firm Milkbasket to strengthen its #ecommerce business.

https://t.co/RROj0RKyaD"
2020-08-17 05:32:56+00:00,DeccanHerald,"Reliance Industries Ltd is in talks to buy online furniture retailer Urban Ladder and milk delivery firm Milkbasket to strengthen its e-commerce business, according to a report. https://t.co/2lCPSrZl3T"
2020-08-17 05:15:13+00:00,livemint,"Mukesh Ambani's Reliance Industries Ltd is in talks to buy online furniture retailer Urban Ladder and milk delivery firm Milkbasket to strengthen its e-commerce business: Report

https://t.co/OvvQlxQS8j"
2020-08-17 04:58:30+00:00,livemint,"While Amazon India launched ‘Amazon Pharmacy’ in Bengaluru last week and will conduct pilots in other cities, Reliance Retail—through its SMART Point outlets—plans to scale up its grocery and pharmacy platforms

(@PathakKalpana, @LeroyLeo7 report)

https://t.co/Lb6iPzUgQ8"
2020-08-17 03:57:53+00:00,livemint,"Q1 collapse blurs signs of a revival | Stories of distress from small borrowers | Jio may deny liability for RCom AGR dues | This startup is going nuts over niche farmers

Read today's e-paper here - https://t.co/3HqGHDOTCk https://t.co/fLaqUZnLUr"
2020-08-17 03:39:44+00:00,indiatvnews,"Battle of billionaires: Mukesh Ambani's Reliance and Jeff Bezos's Amazon set to clash on e-pharma
https://t.co/XLXIgZ7RHw"
2020-08-17 02:15:00+00:00,bsindia,"According to the report, the discussion with #UrbanLadder has been going on for the last few months and is now at an advanced stage.

#RelianceIndustries #Milkbasket #RIL

https://t.co/8NDW0NAJCm"
2020-08-17 02:02:00+00:00,livemint,"While Amazon India launched ‘Amazon Pharmacy’ in Bengaluru last week and will conduct pilots in other cities, Reliance Retail—through its SMART Point outlets—plans to scale up its grocery and pharmacy platforms

https://t.co/9ivcyeFCdZ"
2020-08-17 01:42:00+00:00,livemint,"Jio may tell the apex court that most of the dues predate its use of RCom’s spectrum

https://t.co/ELpRLl8QRG"
2020-08-16 16:30:00+00:00,EconomicTimes,"In a dig at the Narendra Modi govt over its push for self-reliance, Shiv Sena leader Sanjay Raut said Russia gave the first lesson to the world on being 'Aatmanirbhar' by introducing a COVID-19 vaccine while India has just been preaching about it.

https://t.co/rSce7Q9H24"
2020-08-15 22:00:00+00:00,EconomicTimes,"Industry leaders on Saturday said India's self-reliance will determine how high and strong the country's flag of freedom flies, and also welcomed PM Modi's announcement of National Digital Health Mission in his #IndependenceDay speech 
 
https://t.co/z6CcpT7Cjm"
2020-08-15 21:10:00+00:00,IndianExpress,"Prime Minister Narendra Modi urges shift from Make in India to Make for the World, stresses on self-reliance

https://t.co/4onvsV6eHd"
2020-08-15 16:15:00+00:00,EconomicTimes,"A Supreme Court bench had on Friday sought to know why Reliance Jio Infocomm Ltd (RJIL) must not pay adjusted gross revenue (AGR) dues of Reliance Communications since it has been using the latter's spectrum since 2016.

https://t.co/qzTQHSoApH"
2020-08-15 13:11:41+00:00,IndiaToday,"Here are top 5 points of PM @narendramodi's self-reliance declaration
#ITVideo #FreedomAt73 #IndependenceDay2020 https://t.co/w5auBpzIQ6"
2020-08-15 10:15:00+00:00,EconomicTimes,"""The jointly developed products will substitute the currently imported UAVs and PTA and aims to achieve self- reliance at a reduced cost,"" it said.

https://t.co/QUxlINYJ3a"
2020-08-15 10:03:14+00:00,bsindia,"Industry leaders said India's self-reliance will determine how high and strong the country's flag of freedom flies, and also welcomed PM Modi's announcement of National Digital Health Mission in his Independence Day speech

#IndependenceDay #Modi 

https://t.co/p4DqmwDWDn"
2020-08-15 09:48:33+00:00,EconomicTimes,"Industry leaders on Saturday said India's self-reliance will determine how high and strong the country's flag of freedom flies, and also welcomed PM Modi's announcement of National Digital Health Mission in his #IndependenceDay speech 
 
https://t.co/z6CcpT7Cjm"
2020-08-15 09:28:59+00:00,LiveLawIndia,[AGR Case] 'Why Shouldn't Jio Pay Dues Of Reliance Communications For Using Its Spectrum?' SC Asks Reliance Jio [Read Order] https://t.co/PYqMYWD1ZA
2020-08-15 07:51:48+00:00,indiatvnews,"Jio-RCom spectrum sharing deal not connected with AGR liability: Sources | via @IndiaTVNews 
#Jio #RelianceJio #RCom #AGR 
https://t.co/H0PdVrBsoU"
2020-08-15 05:44:00+00:00,bsindia,"Coronavirus pandemic might be a big global menace, but not so big as to halt India’s aspiration of self-reliance and its development juggernaut: PM Modi

#IndependenceDay 
#NarendraModi 

https://t.co/0wkh54TOpw"
2020-08-15 04:36:47+00:00,CNNnews18,"From Independence to self-reliance, #Mastercardsalutes the SME community of India that’s made our country stronger &amp; enriched our daily lives. Join Team Cashless India to help your local merchant go cashless. Log on to https://t.co/7ipHhOikca

#Partnered-@mastercardindia https://t.co/xHJig82eGT"
2020-08-15 02:28:14+00:00,IndiaToday,"#IndependenceDayIndia | PM @narendramodi stresses on the importance of self-reliance as he outlines the road ahead for India. #FreedomAt73 #15August
LIVE at https://t.co/4fqxBVUizL https://t.co/a68N2MyzcP"
2020-08-15 02:00:00+00:00,EconomicTimes,"The family council will provide equal representation to all family members, including the three Ambani siblings who are expected to take over the reins of Reliance.

https://t.co/8saku7xQjX"
2020-08-14 16:31:05+00:00,livemint,"Shouldn't Jio pay RCom's AGR dues for using its spectrum last three years, asks SC https://t.co/kmKuWxWLOF https://t.co/gXCaG5Go0U"
2020-08-14 15:21:17+00:00,bsindia,".@rashtrapatibhvn spoke about #Aatmanirbhar initiative launched by PM Modi and allayed fears of #foreigninvestors saying India's self-reliance means being self-sufficient without alienating or creating distance from the world 

#IndependenceDay2020
https://t.co/dSCt0I7fJh"
2020-08-14 14:08:12+00:00,EconomicTimes,"Reliance Jio Infcomm, Tata Sons, Patanjali, Byju’s and Unacademy have expressed an interest in bidding for the title sponsorship rights for the 13th edition of the IPL, scheduled to kick off on September 19 in the UAE 
https://t.co/ICsUibQu6M"
2020-08-14 13:30:03+00:00,CNNnews18,"With talks of Jio 5G bringing a full stack of India-made hardware and software for 5G networks in the country, rival telecom operators have their work cut out to remain competitive in an already cut-throat telecom industry.

#25YearsOfInternetinIndia

https://t.co/wIA9M6oWse"
2020-08-14 13:10:00+00:00,bsindia,"#MarketsWithBS | The S&amp;P @BSEIndia Sensex today shed  1.13% to settle at 37,877 levels. HDFC Bank, Axis Bank, RIL were the major contributors to the index's loss 

Tune in to this #BSPodcast to know more:
@siindia #MarketsUpdate #MarketsNews 
https://t.co/YMoqbbfkTL"
2020-08-14 12:50:00+00:00,bsindia,"#BSOpinion | PM Narendra Modi's new plan for self-reliance is hitting China where at a time when US pressure and rising costs within China are already gnawing away at its export-oriented manufacturing base

T N Ninan writes 
#IndiaChinaRelations 
https://t.co/qdZAPWPxNP"
2020-08-14 12:39:19+00:00,EconomicTimes,"Supreme Court questioned why Reliance Jio Infocomm should not be held liable to pay #AGR dues related to RCom's spectrum that it has been using since 2016
 
https://t.co/IxxjrFHocG"
2020-08-14 10:52:17+00:00,EconomicTimes,RCom says spectrum sale to Jio did not happen not because DoT did not give permission but because Jio did not agree to take over old spectrum dues of RCom (ET Bureau) https://t.co/D7LkAyc82D
2020-08-14 10:49:42+00:00,LiveLawIndia,"Documents between RCOM and JIO to be placed on record. 

Similar directions for similar companies which are in liquidation like Aircel and Videocon.

@rcommcare @reliancejio @Aircel @VMobi 
#AGR"
2020-08-14 10:45:09+00:00,LiveLawIndia,"SC Adjourns hearing to Monday. 

Directions to the Government, Jio and RCOM Resolution Professional to produce necessary documents to bring to light who would be liable for AGR dues of RCOM.

@Rcommcare

#AGR #agrdues"
2020-08-14 10:34:03+00:00,LiveLawIndia,"Justice Mishra: Have you been avoiding liability since 2016?

Vishwanathan for Jio : I want to explain. There is no liability.

Justice Mishra: Spectrum is nobody's property. It is Government's. It is public money. It is a revenue sharing regime.

#AGR #agrdues @reliancejio"
2020-08-14 10:32:07+00:00,LiveLawIndia,"Justice Mishra: The person is using is liable to make the payment. Admittedly Jio is using the spectrum.

Senior Advocate KV Vishwanathan: Viswanathan- I am appearing for Jio. You have been at receiving end from yesterday, Mr. Vishwanathan. Let us hear Mr. Vishwanathan."
2020-08-14 10:29:33+00:00,LiveLawIndia,"Divan: Please take up the affidavit.

Salve: As COC, I have all the details.

Justice Mishra: We want to know who is using the spectrum. Jio is using the spectrum since 2016. We have to compute the AGR dues.

@reliancejio #AGR #agrdues"
2020-08-14 10:24:58+00:00,LiveLawIndia,"Justice Mishra: Jio is using since 2016. Why should we not ask Jio if they are using the spectrum. Who are the beneficiaries? It is shocking state of affairs if revenue is not shared and spectrum is used by somebody else.

Divan: A party has come forward with Resolution Plan."
2020-08-14 10:21:17+00:00,LiveLawIndia,Shyam Divan: I will seek instructions on that. I have a partial answer. There is a part of my spectrum lying idle with me. I have an asset sharing contractual arrangement with Jio and that has been reported to the DOT and the fee to liberalize such spectrum has been paid.
2020-08-14 10:18:27+00:00,LiveLawIndia,"Shyam Divan finishes reading out the judgment of the Supreme Court whereby it held Anil Ambani guilty of contempt for non-payment.

Justice Arun Mishra: What happened to the spectrum which was sought to be sold to Reliance Jio? Since when are the spectrums being used? #AGR"
2020-08-14 09:33:51+00:00,livemint,"PM’s speech to focus on self-reliance, pandemic, economy tomorrow

https://t.co/Z5YR6iYB7b https://t.co/YFBPwBjOIk"
2020-08-14 04:48:38+00:00,IndianExpress,"#Sensex surges over 200 points in early trade; RIL leads gains

https://t.co/LJPyGTj79N #ExpressBiz"
2020-08-14 01:15:00+00:00,CNNnews18,"Rajnath Singh said India cannot depend on foreign governments and overseas suppliers to meet its requirement of military platforms, and self-reliance in the defence sector is far more crucial than any other field.

https://t.co/TnvwdzOmgX"
